"","quad","year","trackID","area.t1","area.t0","age","allEdge","distEdgeMin"
"1","A5P",17,10,8.56199663583319,7.22547061203773,1,0,4.33191339978735
"2","A5P",17,11,2.39254185301194,2.18560619241428,1,1,-0.0304398129365779
"3","A5P",17,12,1.85991150547446,1.63727035387874,1,1,-1.7888987713377e-07
"4","A5P",17,13,2.04206889221521,2.29787981293019,1,0,15.2104268343897
"5","A5P",17,14,1.934822673728,2.04588706260539,1,0,19.8193151798835
"6","A5P",17,15,4.17228531551216,5.3442552380082,1,0,18.7597195941306
"7","A5P",17,16,1.45442282516135,1.59179886926877,1,0,17.3469272594987
"8","A5P",17,17,4.41468726065394,4.15414614829182,1,1,0.675957244231995
"9","A5P",17,21,0.95073123155289,1.5159194680381,1,1,-0.0630829367702812
"10","A5P",17,9,4.36767653275154,3.55784700608114,1,0,7.08686156680373
"11","A5P",18,10,9.34649212056478,8.56199663583319,2,0,4.18800459919265
"12","A5P",18,11,12.0359863647882,2.39254185301194,2,1,-0.0436521403728563
"13","A5P",18,12,15.7553735716955,1.85991150547446,2,1,2.56134882192782e-08
"14","A5P",18,13,16.5514846678129,2.04206889221521,2,0,15.2459127701432
"15","A5P",18,14,1.90839440268099,1.934822673728,2,0,19.7413304790712
"16","A5P",18,15,27.5413997692472,4.17228531551216,2,0,18.9011458577821
"17","A5P",18,17,22.1231855508654,4.41468726065394,2,1,0.606814119211236
"18","A5P",18,25,1.26979475007546,1.32807970395771,1,1,0.302027496845625
"19","A5P",18,9,17.543323309877,4.36767653275154,2,0,6.68145488654569
"20","A5P",19,10,12.3625704087551,9.34649212056478,3,0,5.68862918040145
"21","A5P",19,12,20.8021253102351,15.7553735716955,3,1,2.80229670579502e-08
"22","A5P",19,13,7.09269405745976,16.5514846678129,3,0,16.0746372113241
"23","A5P",19,14,2.69349326719967,1.90839440268099,3,0,12.9804788668029
"24","A5P",19,15,19.9831036492875,27.5413997692472,3,0,16.1016632383003
"25","A5P",19,17,17.0520008576139,22.1231855508654,3,0,1.41057396003325
"26","A5P",19,25,6.04770886301314,1.26979475007546,2,1,-0.0398478889363787
"27","A5P",19,35,4.10218804543515,4.9172261862757,1,0,35.3936880963579
"28","A5P",19,9,10.9759438676429,17.543323309877,3,0,5.90388364320236
"29","A5P",20,10,21.487622482349,12.3625704087551,4,0,4.16809870615998
"30","A5P",20,12,38.983481054174,20.8021253102351,4,1,7.90864902455723e-08
"31","A5P",20,13,15.4071411148794,7.09269405745976,4,0,15.8204733755308
"32","A5P",20,15,10.5146603789282,19.9831036492875,4,0,18.2039000985954
"33","A5P",20,17,23.2151441648731,17.0520008576139,4,0,0.375766160372919
"34","A5P",20,21,9.78769418528649,11.8415226718324,4,0,1.39471388187832
"35","A5P",20,35,5.21964839336714,4.10218804543515,2,0,34.5807969135649
"36","A5P",20,9,18.8337692943772,10.9759438676429,4,0,5.21681228402694
"37","A5P",21,10,18.431003254728,21.487622482349,5,0,3.73444782892748
"38","A5P",21,12,37.1089896995599,38.983481054174,5,0,-1.09534042280757e-07
"39","A5P",21,13,17.7692766381754,15.4071411148794,5,0,15.2658065441363
"40","A5P",21,15,8.50555093545497,10.5146603789282,5,0,17.8961835293229
"41","A5P",21,17,18.3702948508182,23.2151441648731,5,0,0.488692275600329
"42","A5P",21,21,15.3214334922438,9.78769418528649,5,1,-0.117863669178533
"43","A5P",21,35,12.8315012444289,5.21964839336714,3,0,36.2519958978297
"44","A5P",21,9,28.8658340394379,18.8337692943772,5,0,4.79480290390519
"45","A5P",22,10,11.7666984526873,18.431003254728,6,0,0.638723246221043
"46","A5P",22,12,29.2396123309755,37.1089896995599,6,1,6.80878287084852e-08
"47","A5P",22,13,6.60334787685624,17.7692766381754,6,0,13.6790820485841
"48","A5P",22,15,7.63698740902357,8.50555093545497,6,0,15.5452130642609
"49","A5P",22,17,31.2752030589101,18.3702948508182,6,0,-0.103215718869535
"50","A5P",22,35,10.7201616093037,12.8315012444289,4,0,33.8481704482194
"51","A5P",22,46,0.68371665294616,0.24743378162384,1,0,5.09033203125
"52","A5P",22,9,11.2587489707198,28.8658340394379,6,0,1.79786620143928
"53","A5P",23,10,1.92150214483132,11.7666984526873,7,0,2.50360195908554
"54","A5P",23,12,16.6804844124182,29.2396123309755,7,0,-1.03988369914987e-07
"55","A5P",23,13,2.29638814165311,6.60334787685624,7,0,13.6911879097571
"56","A5P",23,15,8.68456747016385,7.63698740902357,7,0,16.4847882688752
"57","A5P",23,17,10.8346975750097,31.2752030589101,7,0,0.18612280814078
"58","A5P",23,35,11.8635306880699,10.7201616093037,5,0,35.8501021475295
"59","A5P",24,12,2.80155203682878,16.6804844124182,8,0,-0.000766083990683342
"60","A5P",24,13,1.58697667747048,2.29638814165311,8,0,18.8720703125
"61","A5P",24,17,1.51664248288534,10.8346975750097,8,0,0.52109422337243
"62","A5P",24,35,4.06933306718597,11.8635306880699,6,0,35.1214532335454
"63","A5P",27,13,14.3719326009982,18.107162267714,11,0,17.7410702875436
"64","A5P",27,17,15.2548123441694,17.8941729182712,11,0,9.73931036927209
"65","A5P",27,35,14.9485367145855,34.5057806382738,9,0,34.4643187002503
"66","A5P",27,47,5.27579609952809,6.07669279916566,1,1,-2.38442515732018e-08
"67","A5P",28,13,11.1656465448149,14.3719326009982,12,0,18.9775334451295
"68","A5P",28,17,14.5085615027751,15.2548123441694,12,0,9.52043758513675
"69","A5P",28,35,9.77192609837927,14.9485367145855,10,0,37.7280889691547
"70","A5P",28,47,8.7778536579033,5.27579609952809,2,1,-0.0473357178462586
"71","A5P",29,13,8.40447252751804,11.1656465448149,13,0,19.8273338018592
"72","A5P",29,17,11.8978730088637,14.5085615027751,13,0,8.9233518054823
"73","A5P",29,35,16.8160999147457,9.77192609837927,11,0,36.6415014833934
"74","A5P",29,47,7.10640164851304,8.7778536579033,3,1,0.43537195124034
"75","A5P",30,13,5.72980669460927,8.40447252751804,14,0,20.3954968584925
