"","quad","year","SP_ID","Species","area","x","y","age","survives","dormancy","trackID","distEdgeMin","allEdge","ifTrueAge"
"80","q21",43,18,"Bouteloua hirsuta",18.92204,97.82098,75.99027,3,1,0,23,0.380195617675781,1,1
"81","q21",43,24,"Bouteloua hirsuta",48.98088,53.69513,73.72727,4,1,0,16,22.8761291503906,0,1
"82","q21",43,28,"Bouteloua hirsuta",66.11322,77.86497,69.35849,4,0,0,17,16.4731597900391,0,1
"83","q21",43,29,"Bouteloua hirsuta",88.24855,38.77374,66.72546,4,1,0,18,27.9772338867188,0,1
"84","q21",43,30,"Bouteloua hirsuta",121.34,87.56771,64.03828,10,1,0,3,6.50648498535156,0,0
"85","q21",43,34,"Bouteloua hirsuta",36.88709,94.6486,56.05384,10,0,0,3,1.72611236572266,0,0
"86","q21",43,35,"Bouteloua hirsuta",37.38192,78.8432,54.2671,4,1,0,19,18.1387176513672,0,1
"87","q21",43,37,"Bouteloua hirsuta",4.737876,36.25682,51.5248,1,0,0,25,34.7867317199707,0,1
"88","q21",43,45,"Bouteloua hirsuta",55.68511,84.67518,22.20225,4,1,0,21,10.0321884155273,0,1
"89","q21",43,48,"Bouteloua hirsuta",14.06239,25.18113,20.00148,4,0,0,20,17.6582508087158,0,1
"90","q21",43,54,"Bouteloua hirsuta",47.89719,27.10019,12.67682,4,1,0,20,8.56161785125732,0,1
"91","q21",43,60,"Bouteloua hirsuta",35.93612,74.16879,6.532113,7,1,0,7,2.99789690971375,0,1
"92","q21",44,2,"Bouteloua hirsuta",16.72898,76.74272,98.61852,1,1,0,26,-0.0793914794921875,1,1
"93","q21",44,3,"Bouteloua hirsuta",50.38895,40.85439,96.90572,5,1,0,8,0.0167770385742188,0,1
"94","q21",44,6,"Bouteloua hirsuta",33.82075,18.41212,96.20734,5,1,0,9,0.880821228027344,0,1
"95","q21",44,7,"Bouteloua hirsuta",34.65478,8.800941,94.90736,5,1,0,9,2.2591552734375,0,1
"96","q21",44,9,"Bouteloua hirsuta",15.54685,37.877,90.38647,5,0,0,8,7.16780090332031,0,1
"97","q21",44,10,"Bouteloua hirsuta",36.38481,64.04291,89.20423,5,1,0,11,7.79916381835938,0,1
"98","q21",44,13,"Bouteloua hirsuta",16.16106,19.75648,88.30907,5,0,0,9,9.24880981445312,0,1
"99","q21",44,14,"Bouteloua hirsuta",61.02495,35.75526,84.11916,5,1,0,18,10.9962158203125,0,1
"100","q21",44,17,"Bouteloua hirsuta",91.35139,81.59216,83.89573,5,1,0,12,11.2067794799805,0,1
"101","q21",44,20,"Bouteloua hirsuta",13.3649,3.424859,81.06033,2,1,0,24,1.85617339611053,0,1
"102","q21",44,24,"Bouteloua hirsuta",40.25068,53.61629,73.48073,5,1,0,16,23.0998764038086,0,1
"103","q21",44,25,"Bouteloua hirsuta",296.2125,86.11917,64.24586,11,1,0,3,2.42501831054688,0,0
"104","q21",44,31,"Bouteloua hirsuta",46.57919,38.5425,65.06218,5,1,0,18,31.5937805175781,0,1
"105","q21",44,37,"Bouteloua hirsuta",50.26379,76.84381,55.32507,5,1,0,19,19.0277786254883,0,1
"106","q21",44,55,"Bouteloua hirsuta",102.8732,84.08172,22.33783,5,1,0,21,12.1772613525391,0,1
"107","q21",44,59,"Bouteloua hirsuta",17.35929,25.37186,19.33189,5,0,0,20,16.1349830627441,0,1
"108","q21",44,63,"Bouteloua hirsuta",101.1381,89.20531,12.11372,5,1,0,21,4.85966491699219,0,1
"109","q21",44,67,"Bouteloua hirsuta",22.09083,26.96446,11.95634,5,1,0,20,8.90280151367188,0,1
"110","q21",44,68,"Bouteloua hirsuta",53.67698,73.54135,8.410613,8,1,0,7,3.58992528915405,0,1
"111","q21",45,1,"Bouteloua hirsuta",36.19472,40.70977,96.79566,6,1,0,8,-0.112060546875,0,1
"112","q21",45,2,"Bouteloua hirsuta",16.30665,76.65099,97.83644,2,1,0,26,0.250617980957031,1,1
"113","q21",45,8,"Bouteloua hirsuta",14.73861,36.48182,91.28221,6,0,0,18,6.83985137939453,0,1
"114","q21",45,9,"Bouteloua hirsuta",51.36433,63.95692,88.53738,6,1,0,11,8.07548522949219,0,1
"115","q21",45,10,"Bouteloua hirsuta",5.178696,91.75534,89.33971,5,1,1,23,6.61637878417969,0,1
"116","q21",45,15,"Bouteloua hirsuta",63.86273,35.40071,82.84714,6,1,0,18,12.6650619506836,0,1
"117","q21",45,21,"Bouteloua hirsuta",49.14417,84.20528,81.78002,6,1,0,12,11.5021591186523,0,1
"118","q21",45,26,"Bouteloua hirsuta",19.64858,78.18513,80.50201,6,0,0,12,17.0544815063477,0,1
"119","q21",45,39,"Bouteloua hirsuta",49.76209,74.94444,69.7733,12,1,0,3,20.842155456543,0,0
"120","q21",45,42,"Bouteloua hirsuta",77.77723,37.52104,66.54507,6,1,0,18,28.3823394775391,0,1
"121","q21",45,45,"Bouteloua hirsuta",15.47405,84.94171,67.29133,12,1,0,3,11.8624114990234,0,0
"122","q21",45,62,"Bouteloua hirsuta",19.50711,93.35863,55.37277,12,1,0,3,4.42601013183594,0,0
"123","q21",45,63,"Bouteloua hirsuta",28.30066,77.20605,53.83751,6,1,0,19,19.5466079711914,0,1
"124","q21",45,105,"Bouteloua hirsuta",41.28101,84.51904,21.23069,6,0,0,21,11.5989074707031,0,1
"125","q21",45,109,"Bouteloua hirsuta",61.92668,24.34925,16.74942,6,1,0,20,9.84023761749268,0,1
"126","q21",45,117,"Bouteloua hirsuta",86.62389,88.75213,12.04971,6,1,0,21,5.32408142089844,0,1
"127","q21",45,125,"Bouteloua hirsuta",9.381549,30.20196,10.17982,6,0,0,20,8.50992488861084,0,1
"128","q21",45,126,"Bouteloua hirsuta",65.20275,73.78307,6.57829,9,1,0,7,1.81819486618042,0,1
"129","q21",46,1,"Bouteloua hirsuta",37.66101,10.58133,97.3591,7,0,1,9,-0.315971374511719,0,1
"130","q21",46,2,"Bouteloua hirsuta",48.22547,19.59654,97.0362,7,1,1,9,-0.2645263671875,0,1
"131","q21",46,3,"Bouteloua hirsuta",4.207047,27.90122,99.49321,1,0,0,27,-0.180152893066406,1,1
"132","q21",46,4,"Bouteloua hirsuta",44.25374,42.8274,97.10434,7,1,0,8,-0.083740234375,0,1
"133","q21",46,5,"Bouteloua hirsuta",34.60507,78.79805,97.50359,3,1,0,26,0.200996398925781,0,1
"134","q21",46,6,"Bouteloua hirsuta",29.94918,89.07768,97.42051,6,0,0,23,0.291366577148438,0,1
"135","q21",46,8,"Bouteloua hirsuta",6.969478,27.08334,97.18922,7,0,1,9,1.29605102539062,1,1
"136","q21",46,10,"Bouteloua hirsuta",65.44736,93.5578,91.80228,7,1,0,12,2.69693756103516,0,1
"137","q21",46,11,"Bouteloua hirsuta",92.32926,65.2492,89.6893,7,1,0,11,5.45452880859375,0,1
"138","q21",46,13,"Bouteloua hirsuta",10.57172,78.41626,91.07001,3,0,0,26,7.28833770751953,0,1
"139","q21",46,14,"Bouteloua hirsuta",13.68694,37.97393,90.47802,7,0,0,18,7.80423736572266,0,1
"140","q21",46,21,"Bouteloua hirsuta",72.9427,36.31999,82.08791,7,1,0,18,13.6508407592773,0,1
"141","q21",46,22,"Bouteloua hirsuta",95.6707,85.85706,81.63697,7,1,0,12,8.29212188720703,0,1
"142","q21",46,25,"Bouteloua hirsuta",23.68001,6.333309,81.72701,4,1,1,24,2.75407290458679,0,1
"143","q21",46,30,"Bouteloua hirsuta",2.615691,98.86378,77.77959,6,0,2,23,0.544113159179688,1,1
"144","q21",46,31,"Bouteloua hirsuta",10.63044,3.727765,77.55091,4,0,1,24,1.64931499958038,0,1
"145","q21",46,32,"Bouteloua hirsuta",61.22118,56.15679,72.46877,7,1,1,16,23.7295837402344,0,1
"146","q21",46,36,"Bouteloua hirsuta",24.46727,77.52041,68.51867,13,1,0,3,19.7130126953125,0,0
"147","q21",46,37,"Bouteloua hirsuta",116.9716,39.93196,64.57001,7,1,0,18,30.0007553100586,0,1
"148","q21",46,38,"Bouteloua hirsuta",21.04341,87.60921,67.05352,13,1,0,3,10.0144653320312,0,0
"149","q21",46,43,"Bouteloua hirsuta",29.17672,96.16481,55.51894,13,1,0,3,1.19425201416016,0,0
"150","q21",46,45,"Bouteloua hirsuta",40.97149,79.7,54.0032,7,1,0,19,16.6672821044922,0,1
"151","q21",46,68,"Bouteloua hirsuta",86.60283,25.15376,14.68916,7,1,0,20,9.17465591430664,0,1
"152","q21",46,71,"Bouteloua hirsuta",121.4433,89.72869,12.09304,7,1,0,21,4.09275817871094,0,1
"153","q21",46,75,"Bouteloua hirsuta",90.86674,75.74692,5.979585,10,1,0,7,0.171644762158394,0,1
"154","q21",46,79,"Bouteloua hirsuta",27.92072,56.29609,4.278761,1,0,0,28,0.872592985630035,0,1
"155","q21",47,4,"Bouteloua hirsuta",172.1534,19.47576,96.82095,8,1,0,9,-0.210281372070312,0,1
"156","q21",47,5,"Bouteloua hirsuta",98.5202,40.87733,91.48938,8,1,0,8,-0.0437164306640625,0,1
"157","q21",47,11,"Bouteloua hirsuta",84.27557,94.92843,90.0768,8,1,0,12,0.692146301269531,0,1
"158","q21",47,13,"Bouteloua hirsuta",153.6344,66.39445,87.1618,8,1,0,11,6.31867218017578,0,1
"159","q21",47,14,"Bouteloua hirsuta",9.321237,21.37204,86.42044,8,0,0,9,11.7920913696289,0,1
"160","q21",47,15,"Bouteloua hirsuta",114.1558,37.85017,80.71043,8,1,0,18,13.1694488525391,0,1
"161","q21",47,16,"Bouteloua hirsuta",28.53957,16.13182,82.78883,5,1,0,24,13.4524364471436,0,1
"162","q21",47,17,"Bouteloua hirsuta",136.2279,84.16516,80.29894,8,1,0,12,8.25389099121094,0,1
"163","q21",47,21,"Bouteloua hirsuta",29.08749,5.94069,77.78329,5,1,0,24,2.93003535270691,0,1
"164","q21",47,25,"Bouteloua hirsuta",80.74516,56.24193,71.99818,8,1,0,16,23.5122680664062,0,1
"165","q21",47,27,"Bouteloua hirsuta",160.8444,40.75055,65.7295,8,1,0,18,26.933837890625,0,1
"166","q21",47,29,"Bouteloua hirsuta",19.48305,77.44454,68.91921,14,0,0,3,20.1407241821289,0,0
"167","q21",47,32,"Bouteloua hirsuta",35.7318,86.14591,66.26166,14,1,0,3,9.87154388427734,0,0
"168","q21",47,36,"Bouteloua hirsuta",31.13498,95.88792,55.40642,14,1,0,3,1.19963073730469,0,0
"169","q21",47,38,"Bouteloua hirsuta",35.92545,81.6225,51.76585,8,0,0,19,15.2268524169922,0,1
"170","q21",47,57,"Bouteloua hirsuta",65.95963,81.98433,18.54732,8,0,0,21,12.1495523452759,0,1
"171","q21",47,61,"Bouteloua hirsuta",85.20576,25.23392,13.33889,8,1,0,20,6.75915241241455,0,1
"172","q21",47,62,"Bouteloua hirsuta",134.0051,91.46726,11.51939,8,1,0,21,2.30216979980469,0,1
"173","q21",47,67,"Bouteloua hirsuta",83.94311,76.63736,5.236214,11,1,0,7,0.134583011269569,0,1
"174","q21",48,1,"Bouteloua hirsuta",42.63718,78.68937,99.05728,5,1,1,26,-0.130386352539062,0,1
"175","q21",48,2,"Bouteloua hirsuta",66.00923,42.44799,95.16285,9,1,0,8,0.0186309814453125,0,1
"176","q21",48,4,"Bouteloua hirsuta",48.09378,16.54066,95.03193,9,1,0,9,0.122749328613281,0,1
"177","q21",48,5,"Bouteloua hirsuta",79.16013,8.600021,94.55454,9,1,0,9,0.144454956054688,0,1
"178","q21",48,12,"Bouteloua hirsuta",191.7925,65.16206,87.32967,9,1,0,11,5.45894622802734,0,1
"179","q21",48,13,"Bouteloua hirsuta",15.91808,93.43273,91.90239,9,0,0,12,4.09549713134766,0,1
"180","q21",48,14,"Bouteloua hirsuta",10.88892,34.43887,90.54695,9,0,0,8,7.59693145751953,0,1
"181","q21",48,19,"Bouteloua hirsuta",5.299392,15.88799,88.52047,9,0,0,9,10.0237579345703,0,1
"182","q21",48,24,"Bouteloua hirsuta",8.935962,92.44424,86.08417,9,0,0,12,6.09502410888672,0,1
"183","q21",48,25,"Bouteloua hirsuta",108.6425,33.09749,81.22856,9,1,0,18,13.5218734741211,0,1
"184","q21",48,28,"Bouteloua hirsuta",11.58959,12.04039,83.04877,6,1,0,24,10.1401786804199,0,1
"185","q21",48,29,"Bouteloua hirsuta",70.20934,86.34265,80.10351,9,1,0,12,9.29592895507812,0,1
"186","q21",48,31,"Bouteloua hirsuta",2.519019,58.35885,82.33067,9,0,0,11,16.7669372558594,0,1
"187","q21",48,32,"Bouteloua hirsuta",28.58119,4.397257,79.40673,6,1,0,24,1.95638632774353,0,1
"188","q21",48,38,"Bouteloua hirsuta",10.46802,77.12321,77.99117,9,0,0,12,20.2536315917969,0,1
"189","q21",48,42,"Bouteloua hirsuta",84.18064,54.97689,71.81976,9,1,0,16,23.7715759277344,0,1
"190","q21",48,44,"Bouteloua hirsuta",167.9967,37.39288,67.16292,9,1,0,18,25.0461273193359,0,1
"191","q21",48,50,"Bouteloua hirsuta",26.56426,85.83026,66.03699,15,1,0,3,11.8087310791016,0,0
"192","q21",48,54,"Bouteloua hirsuta",11.13744,99.26598,61.502,15,1,0,3,0.002716064453125,1,0
"193","q21",48,61,"Bouteloua hirsuta",4.318271,93.60333,56.09815,15,0,0,3,5.15474700927734,0,0
"194","q21",48,69,"Bouteloua hirsuta",17.19372,51.30386,48.6261,1,1,0,29,46.1606788635254,0,1
"195","q21",48,74,"Bouteloua hirsuta",21.01181,41.63866,44.92965,1,1,0,30,39.0368041992188,0,1
"196","q21",48,93,"Bouteloua hirsuta",4.982909,3.038729,28.29791,1,1,0,31,1.90850675106049,1,1
"197","q21",48,98,"Bouteloua hirsuta",222.0582,89.22693,16.20448,9,1,0,21,3.02087664604187,0,1
"198","q21",48,107,"Bouteloua hirsuta",178.2868,22.10142,15.03571,9,1,0,20,7.2613730430603,0,1
"199","q21",48,123,"Bouteloua hirsuta",74.772,72.94013,5.034711,12,1,0,7,-0.09833974391222,0,1
"200","q21",48,131,"Bouteloua hirsuta",4.978076,41.24449,1.447538,1,1,0,32,0.0290832947939634,1,1
"201","q21",48,133,"Bouteloua hirsuta",1.368204,45.54641,0.4031551,1,0,0,33,0.0132346693426371,1,1
"202","q21",49,2,"Bouteloua hirsuta",43.94467,79.52169,97.65021,6,1,0,26,-0.151878356933594,0,1
"203","q21",49,3,"Bouteloua hirsuta",52.4109,41.51989,96.94142,10,1,0,8,0.0183334350585938,0,1
"204","q21",49,4,"Bouteloua hirsuta",69.85262,18.89761,95.62875,10,1,0,9,0.120697021484375,0,1
"205","q21",49,5,"Bouteloua hirsuta",86.76742,7.342802,94.74016,10,1,0,9,0.193084716796875,0,1
"206","q21",49,10,"Bouteloua hirsuta",92.23195,92.14801,90.83379,10,1,0,12,2.55843353271484,0,1
"207","q21",49,14,"Bouteloua hirsuta",150.0734,64.65026,86.37151,10,1,0,11,6.84352874755859,0,1
"208","q21",49,15,"Bouteloua hirsuta",17.95462,36.09391,91.17031,10,0,0,8,6.88668060302734,0,1
"209","q21",49,18,"Bouteloua hirsuta",123.6468,33.64423,81.67503,10,1,0,18,12.1200180053711,0,1
"210","q21",49,20,"Bouteloua hirsuta",72.1058,85.71931,81.10811,10,1,0,12,9.83566284179688,0,1
"211","q21",49,21,"Bouteloua hirsuta",16.38114,14.12304,83.39314,7,0,0,24,11.7021350860596,0,1
"212","q21",49,23,"Bouteloua hirsuta",24.70962,4.101019,79.66795,7,1,0,24,0.895554721355438,0,1
"213","q21",49,29,"Bouteloua hirsuta",17.20984,79.49574,76.75388,10,0,0,12,18.5020446777344,0,1
"214","q21",49,31,"Bouteloua hirsuta",71.62491,54.0757,73.06308,10,1,0,16,22.4084014892578,0,1
"215","q21",49,34,"Bouteloua hirsuta",107.2804,37.89063,66.05268,10,1,0,18,28.5217590332031,0,1
"216","q21",49,36,"Bouteloua hirsuta",21.48418,84.55151,66.08206,16,1,0,3,12.9535980224609,0,0
"217","q21",49,37,"Bouteloua hirsuta",4.578807,99.17269,62.01331,16,1,0,3,0.13525390625,1,0
"218","q21",49,43,"Bouteloua hirsuta",5.447771,94.10447,57.08184,16,0,0,3,4.66763305664062,0,0
"219","q21",49,51,"Bouteloua hirsuta",30.65276,52.55753,50.1312,2,1,0,29,44.3651313781738,0,1
"220","q21",49,57,"Bouteloua hirsuta",21.36736,40.37167,44.2436,2,1,0,30,38.1807250976562,0,1
"221","q21",49,84,"Bouteloua hirsuta",87.70426,82.35235,22.80936,10,1,0,21,10.8820571899414,0,1
"222","q21",49,95,"Bouteloua hirsuta",147.6003,23.96806,13.56669,10,1,0,20,5.05817413330078,0,1
"223","q21",49,101,"Bouteloua hirsuta",117.8897,92.21489,8.061267,10,1,0,21,3.32101464271545,0,1
"224","q21",49,111,"Bouteloua hirsuta",83.22653,73.83573,6.873225,13,1,0,7,0.723902225494385,0,1
"225","q21",50,1,"Bouteloua hirsuta",110.214,13.34353,95.68688,11,1,0,9,-0.889373779296875,0,1
"226","q21",50,2,"Bouteloua hirsuta",68.97271,25.44525,96.0266,11,0,0,9,-0.599212646484375,0,1
"227","q21",50,3,"Bouteloua hirsuta",123.7128,41.64058,94.12485,11,1,0,8,-0.150230407714844,0,1
"228","q21",50,4,"Bouteloua hirsuta",44.81048,81.6356,96.98109,7,1,0,26,0.596611022949219,0,1
"229","q21",50,7,"Bouteloua hirsuta",179.883,69.26135,86.67233,11,1,0,11,6.80664825439453,0,1
"230","q21",50,8,"Bouteloua hirsuta",60.33155,94.97441,88.35539,11,1,0,12,0.728080749511719,0,1
"231","q21",50,10,"Bouteloua hirsuta",140.417,37.48244,82.29445,11,1,0,18,11.5460662841797,0,1
"232","q21",50,12,"Bouteloua hirsuta",30.41131,9.021564,79.98674,8,1,0,24,6.10552930831909,0,1
"233","q21",50,14,"Bouteloua hirsuta",96.74679,89.61147,79.9139,11,0,0,12,4.09658813476562,0,1
"234","q21",50,20,"Bouteloua hirsuta",135.0638,58.04869,71.12181,11,1,0,16,23.5143890380859,0,1
"235","q21",50,25,"Bouteloua hirsuta",163.8152,40.12761,64.69339,11,1,0,18,28.0961837768555,0,1
"236","q21",50,31,"Bouteloua hirsuta",37.91495,85.69436,63.73246,17,1,0,3,11.304801940918,0,0
"237","q21",50,44,"Bouteloua hirsuta",68.243,54.1504,47.41141,3,1,0,29,40.0037879943848,0,1
"238","q21",50,47,"Bouteloua hirsuta",64.7226,42.28238,44.95767,3,1,0,30,38.2167663574219,0,1
"239","q21",50,62,"Bouteloua hirsuta",26.22676,3.023446,29.18201,3,1,1,31,-0.410605669021606,0,1
